fqdn_no,label
fqdn_1498,1
fqdn_1499,1
fqdn_1500,1
fqdn_1501,2
fqdn_1502,2
fqdn_1503,2
fqdn_1504,2
fqdn_1505,1
fqdn_1506,2
fqdn_1507,1
fqdn_1508,2
fqdn_1509,3
fqdn_1510,3
fqdn_1511,2
fqdn_1512,2
fqdn_1513,3
fqdn_1514,2
fqdn_1515,2
fqdn_1516,2
fqdn_1517,3
fqdn_1518,3
fqdn_1519,2
fqdn_1520,2
fqdn_1521,1
fqdn_1522,2
fqdn_1523,2
fqdn_1524,2
fqdn_1525,1
fqdn_1526,2
fqdn_1527,2
fqdn_1528,2
fqdn_1529,1
fqdn_1530,2
fqdn_1531,2
fqdn_1532,1
fqdn_1533,1
fqdn_1534,2
fqdn_1535,0
fqdn_1536,1
fqdn_1537,2
fqdn_1538,1
fqdn_1539,2
fqdn_1540,2
fqdn_1541,3
fqdn_1542,3
fqdn_1543,2
fqdn_1544,0
fqdn_1545,1
fqdn_1546,2
fqdn_1547,0
fqdn_1548,2
fqdn_1549,1
fqdn_1550,3
fqdn_1551,0
fqdn_1552,1
fqdn_1553,2
fqdn_1554,3
fqdn_1555,3
fqdn_1556,1
fqdn_1557,3
fqdn_1558,2
fqdn_1559,1
fqdn_1560,2
fqdn_1561,2
fqdn_1562,2
fqdn_1563,3
fqdn_1564,2
fqdn_1565,4
fqdn_1566,1
fqdn_1567,2
fqdn_1568,2
fqdn_1569,3
fqdn_1570,2
fqdn_1571,2
fqdn_1572,1
fqdn_1573,1
fqdn_1574,2
fqdn_1575,2
fqdn_1576,2
fqdn_1577,2
fqdn_1578,4
fqdn_1579,2
fqdn_1580,2
fqdn_1581,2
fqdn_1582,2
fqdn_1583,1
fqdn_1584,2
fqdn_1585,4
fqdn_1586,2
fqdn_1587,1
fqdn_1588,1
fqdn_1589,1
fqdn_1590,3
fqdn_1591,1
fqdn_1592,2
fqdn_1593,3
fqdn_1594,1
fqdn_1595,1
fqdn_1596,2
fqdn_1597,2
fqdn_1598,1
fqdn_1599,3
fqdn_1600,2
fqdn_1601,3
fqdn_1602,2
fqdn_1603,2
fqdn_1604,3
fqdn_1605,2
fqdn_1606,1
fqdn_1607,0
fqdn_1608,2
fqdn_1609,3
fqdn_1610,1
fqdn_1611,3
fqdn_1612,2
fqdn_1613,2
fqdn_1614,1
fqdn_1615,1
fqdn_1616,2
fqdn_1617,1
fqdn_1618,2
fqdn_1619,1
fqdn_1620,2
fqdn_1621,3
fqdn_1622,2
fqdn_1623,2
fqdn_1624,1
fqdn_1625,2
fqdn_1626,2
fqdn_1627,2
fqdn_1628,1
fqdn_1629,1
fqdn_1630,0
fqdn_1631,1
fqdn_1632,1
fqdn_1633,1
fqdn_1634,2
fqdn_1635,2
fqdn_1636,2
fqdn_1637,2
fqdn_1638,2
fqdn_1639,0
fqdn_1640,2
fqdn_1641,2
fqdn_1642,1
fqdn_1643,2
fqdn_1644,2
fqdn_1645,3
fqdn_1646,2
fqdn_1647,3
fqdn_1648,1
fqdn_1649,1
fqdn_1650,1
fqdn_1651,2
fqdn_1652,2
fqdn_1653,1
fqdn_1654,3
fqdn_1655,1
fqdn_1656,1
fqdn_1657,2
fqdn_1658,0
fqdn_1659,2
fqdn_1660,4
fqdn_1661,1
fqdn_1662,2
fqdn_1663,2
fqdn_1664,3
fqdn_1665,2
fqdn_1666,2
fqdn_1667,1
fqdn_1668,2
fqdn_1669,1
fqdn_1670,2
fqdn_1671,0
fqdn_1672,2
fqdn_1673,2
fqdn_1674,3
fqdn_1675,0
fqdn_1676,1
fqdn_1677,2
fqdn_1678,2
fqdn_1679,2
fqdn_1680,2
fqdn_1681,2
fqdn_1682,0
fqdn_1683,2
fqdn_1684,3
fqdn_1685,2
fqdn_1686,1
fqdn_1687,2
fqdn_1688,3
fqdn_1689,0
fqdn_1690,1
fqdn_1691,1
fqdn_1692,2
fqdn_1693,3
fqdn_1694,3
fqdn_1695,2
fqdn_1696,3
fqdn_1697,2
fqdn_1698,2
fqdn_1699,3
fqdn_1700,2
fqdn_1701,1
fqdn_1702,2
fqdn_1703,1
fqdn_1704,2
fqdn_1705,3
fqdn_1706,2
fqdn_1707,2
fqdn_1708,3
fqdn_1709,3
fqdn_1710,4
fqdn_1711,2
fqdn_1712,2
fqdn_1713,0
fqdn_1714,2
fqdn_1715,0
fqdn_1716,2
fqdn_1717,0
fqdn_1718,2
fqdn_1719,1
fqdn_1720,2
fqdn_1721,0
fqdn_1722,0
fqdn_1723,3
fqdn_1724,2
fqdn_1725,1
fqdn_1726,3
fqdn_1727,1
fqdn_1728,1
fqdn_1729,1
fqdn_1730,2
fqdn_1731,1
fqdn_1732,3
fqdn_1733,2
fqdn_1734,2
fqdn_1735,2
fqdn_1736,2
fqdn_1737,2
fqdn_1738,2
fqdn_1739,2
fqdn_1740,1
fqdn_1741,2
fqdn_1742,1
fqdn_1743,2
fqdn_1744,2
fqdn_1745,1
fqdn_1746,2
fqdn_1747,3
fqdn_1748,1
fqdn_1749,3
fqdn_1750,2
fqdn_1751,2
fqdn_1752,3
fqdn_1753,3
fqdn_1754,2
fqdn_1755,2
fqdn_1756,2
fqdn_1757,3
fqdn_1758,2
fqdn_1759,2
fqdn_1760,3
fqdn_1761,2
fqdn_1762,2
fqdn_1763,3
fqdn_1764,1
fqdn_1765,2
fqdn_1766,2
fqdn_1767,2
fqdn_1768,1
fqdn_1769,1
fqdn_1770,1
fqdn_1771,2
fqdn_1772,2
fqdn_1773,2
fqdn_1774,2
fqdn_1775,2
fqdn_1776,2
fqdn_1777,2
fqdn_1778,3
fqdn_1779,2
fqdn_1780,2
fqdn_1781,2
fqdn_1782,2
fqdn_1783,2
fqdn_1784,1
fqdn_1785,1
fqdn_1786,2
fqdn_1787,1
fqdn_1788,3
fqdn_1789,1
fqdn_1790,1
fqdn_1791,2
fqdn_1792,1
fqdn_1793,3
fqdn_1794,2
fqdn_1795,2
fqdn_1796,1
fqdn_1797,1
fqdn_1798,2
fqdn_1799,2
fqdn_1800,1
fqdn_1801,2
fqdn_1802,2
fqdn_1803,2
fqdn_1804,3
fqdn_1805,3
fqdn_1806,3
fqdn_1807,1
fqdn_1808,1
fqdn_1809,3
fqdn_1810,2
fqdn_1811,1
fqdn_1812,0
fqdn_1813,3
fqdn_1814,3
fqdn_1815,1
fqdn_1816,1
fqdn_1817,1
fqdn_1818,2
fqdn_1819,1
fqdn_1820,2
fqdn_1821,2
fqdn_1822,2
fqdn_1823,2
fqdn_1824,2
fqdn_1825,3
fqdn_1826,3
fqdn_1827,1
fqdn_1828,2
fqdn_1829,1
fqdn_1830,2
fqdn_1831,3
fqdn_1832,2
fqdn_1833,2
fqdn_1834,2
fqdn_1835,4
fqdn_1836,0
fqdn_1837,1
fqdn_1838,1
fqdn_1839,0
fqdn_1840,3
fqdn_1841,1
fqdn_1842,2
fqdn_1843,2
fqdn_1844,2
fqdn_1845,2
fqdn_1846,1
fqdn_1847,1
fqdn_1848,1
fqdn_1849,1
fqdn_1850,2
fqdn_1851,1
fqdn_1852,2
fqdn_1853,3
fqdn_1854,1
fqdn_1855,1
fqdn_1856,1
fqdn_1857,1
fqdn_1858,1
fqdn_1859,3
fqdn_1860,2
fqdn_1861,1
fqdn_1862,2
fqdn_1863,3
fqdn_1864,1
fqdn_1865,2
fqdn_1866,2
fqdn_1867,1
fqdn_1868,1
fqdn_1869,2
fqdn_1870,2
fqdn_1871,2
fqdn_1872,2
fqdn_1873,1
fqdn_1874,2
fqdn_1875,3
fqdn_1876,2
fqdn_1877,2
fqdn_1878,1
fqdn_1879,2
fqdn_1880,2
fqdn_1881,1
fqdn_1882,1
fqdn_1883,2
fqdn_1884,2
fqdn_1885,3
fqdn_1886,2
fqdn_1887,3
fqdn_1888,2
fqdn_1889,3
fqdn_1890,2
fqdn_1891,1
fqdn_1892,2
fqdn_1893,1
fqdn_1894,3
fqdn_1895,2
fqdn_1896,3
fqdn_1897,2
fqdn_1898,2
fqdn_1899,2
fqdn_1900,1
fqdn_1901,0
fqdn_1902,2
fqdn_1903,2
fqdn_1904,2
fqdn_1905,2
fqdn_1906,2
fqdn_1907,2
fqdn_1908,1
fqdn_1909,3
fqdn_1910,3
fqdn_1911,2
fqdn_1912,1
fqdn_1913,2
fqdn_1914,2
fqdn_1915,2
fqdn_1916,0
fqdn_1917,3
fqdn_1918,2
fqdn_1919,2
fqdn_1920,2
fqdn_1921,2
fqdn_1922,1
fqdn_1923,3
fqdn_1924,1
fqdn_1925,3
fqdn_1926,1
fqdn_1927,2
fqdn_1928,2
fqdn_1929,0
fqdn_1930,3
fqdn_1931,2
fqdn_1932,1
fqdn_1933,1
fqdn_1934,1
fqdn_1935,1
fqdn_1936,2
fqdn_1937,2
fqdn_1938,3
fqdn_1939,1
fqdn_1940,2
fqdn_1941,2
fqdn_1942,2
fqdn_1943,1
fqdn_1944,1
fqdn_1945,1
fqdn_1946,2
fqdn_1947,0
fqdn_1948,1
fqdn_1949,2
fqdn_1950,3
fqdn_1951,0
fqdn_1952,1
fqdn_1953,1
fqdn_1954,2
fqdn_1955,2
fqdn_1956,1
fqdn_1957,3
fqdn_1958,0
fqdn_1959,2
fqdn_1960,2
fqdn_1961,2
fqdn_1962,0
fqdn_1963,1
fqdn_1964,1
fqdn_1965,2
fqdn_1966,1
fqdn_1967,3
fqdn_1968,2
fqdn_1969,2
fqdn_1970,1
fqdn_1971,2
fqdn_1972,0
fqdn_1973,2
fqdn_1974,3
fqdn_1975,3
fqdn_1976,1
fqdn_1977,2
fqdn_1978,2
fqdn_1979,2
fqdn_1980,2
fqdn_1981,3
fqdn_1982,2
fqdn_1983,3
fqdn_1984,1
fqdn_1985,1
fqdn_1986,1
fqdn_1987,3
fqdn_1988,2
fqdn_1989,2
fqdn_1990,1
fqdn_1991,1
fqdn_1992,2
fqdn_1993,3
fqdn_1994,2
fqdn_1995,0
fqdn_1996,2
fqdn_1997,2
fqdn_1998,2
fqdn_1999,2
fqdn_2000,2
fqdn_2001,3
fqdn_2002,2
fqdn_2003,2
fqdn_2004,2
fqdn_2005,2
fqdn_2006,1
fqdn_2007,2
fqdn_2008,2
fqdn_2009,2
fqdn_2010,2
fqdn_2011,2
fqdn_2012,1
fqdn_2013,2
fqdn_2014,3
fqdn_2015,2
fqdn_2016,1
fqdn_2017,2
fqdn_2018,1
fqdn_2019,1
fqdn_2020,1
fqdn_2021,2
fqdn_2022,3
fqdn_2023,0
fqdn_2024,2
fqdn_2025,2
fqdn_2026,2
fqdn_2027,3
fqdn_2028,0
fqdn_2029,0
fqdn_2030,2
fqdn_2031,0
fqdn_2032,3
fqdn_2033,2
fqdn_2034,2
fqdn_2035,1
fqdn_2036,2
fqdn_2037,3
fqdn_2038,1
fqdn_2039,1
fqdn_2040,2
fqdn_2041,0
fqdn_2042,1
fqdn_2043,2
fqdn_2044,0
fqdn_2045,1
fqdn_2046,2
fqdn_2047,2
fqdn_2048,1
fqdn_2049,2
fqdn_2050,1
fqdn_2051,3
fqdn_2052,3
fqdn_2053,2
fqdn_2054,3
fqdn_2055,2
fqdn_2056,2
fqdn_2057,2
fqdn_2058,4
fqdn_2059,2
fqdn_2060,2
fqdn_2061,2
fqdn_2062,1
fqdn_2063,2
fqdn_2064,3
fqdn_2065,2
fqdn_2066,1
fqdn_2067,3
fqdn_2068,1
fqdn_2069,2
fqdn_2070,2
fqdn_2071,1
fqdn_2072,2
fqdn_2073,3
fqdn_2074,2
fqdn_2075,1
fqdn_2076,2
fqdn_2077,3
fqdn_2078,1
fqdn_2079,2
fqdn_2080,3
fqdn_2081,1
fqdn_2082,2
fqdn_2083,2
fqdn_2084,2
fqdn_2085,3
fqdn_2086,3
fqdn_2087,1
fqdn_2088,1
fqdn_2089,1
fqdn_2090,3
fqdn_2091,2
fqdn_2092,4
fqdn_2093,1
fqdn_2094,3
fqdn_2095,1
fqdn_2096,2
fqdn_2097,3
fqdn_2098,2
fqdn_2099,2
fqdn_2100,1
fqdn_2101,2
fqdn_2102,2
fqdn_2103,2
fqdn_2104,1
fqdn_2105,2
fqdn_2106,1
fqdn_2107,0
fqdn_2108,2
fqdn_2109,2
fqdn_2110,2
fqdn_2111,2
fqdn_2112,2
fqdn_2113,1
fqdn_2114,1
fqdn_2115,2
fqdn_2116,1
fqdn_2117,1
fqdn_2118,3
fqdn_2119,2
fqdn_2120,2
fqdn_2121,2
fqdn_2122,2
fqdn_2123,1
fqdn_2124,2
fqdn_2125,1
fqdn_2126,1
fqdn_2127,2
fqdn_2128,1
fqdn_2129,2
fqdn_2130,0
fqdn_2131,1
fqdn_2132,2
fqdn_2133,1
fqdn_2134,3
fqdn_2135,2
fqdn_2136,2
fqdn_2137,2
fqdn_2138,1
fqdn_2139,1
fqdn_2140,1
fqdn_2141,2
fqdn_2142,2
fqdn_2143,3
fqdn_2144,1
fqdn_2145,2
fqdn_2146,3
fqdn_2147,2
fqdn_2148,2
fqdn_2149,1
fqdn_2150,1
fqdn_2151,2
fqdn_2152,2
fqdn_2153,3
fqdn_2154,2
fqdn_2155,3
fqdn_2156,3
fqdn_2157,2
fqdn_2158,2
fqdn_2159,2
fqdn_2160,1
fqdn_2161,2
fqdn_2162,1
fqdn_2163,2
fqdn_2164,3
fqdn_2165,1
fqdn_2166,3
fqdn_2167,2
fqdn_2168,2
fqdn_2169,1
fqdn_2170,2
fqdn_2171,2
fqdn_2172,2
fqdn_2173,2
fqdn_2174,2
fqdn_2175,3
fqdn_2176,2
fqdn_2177,1
fqdn_2178,2
fqdn_2179,2
fqdn_2180,1
fqdn_2181,2
fqdn_2182,1
fqdn_2183,1
fqdn_2184,2
fqdn_2185,1
fqdn_2186,1
fqdn_2187,1
fqdn_2188,2
fqdn_2189,1
fqdn_2190,2
fqdn_2191,2
fqdn_2192,1
fqdn_2193,2
fqdn_2194,2
fqdn_2195,0
fqdn_2196,1
fqdn_2197,2
fqdn_2198,3
fqdn_2199,2
fqdn_2200,1
fqdn_2201,0
fqdn_2202,3
fqdn_2203,2
fqdn_2204,1
fqdn_2205,3
fqdn_2206,0
fqdn_2207,2
fqdn_2208,2
fqdn_2209,2
fqdn_2210,2
fqdn_2211,1
fqdn_2212,2
fqdn_2213,3
fqdn_2214,0
fqdn_2215,2
fqdn_2216,1
fqdn_2217,1
fqdn_2218,1
fqdn_2219,2
fqdn_2220,1
fqdn_2221,3
fqdn_2222,2
fqdn_2223,2
fqdn_2224,2
fqdn_2225,2
fqdn_2226,2
fqdn_2227,2
fqdn_2228,2
fqdn_2229,2
fqdn_2230,3
fqdn_2231,3
fqdn_2232,2
fqdn_2233,3
fqdn_2234,1
fqdn_2235,1
fqdn_2236,3
fqdn_2237,2
fqdn_2238,1
fqdn_2239,3
fqdn_2240,3
fqdn_2241,1
fqdn_2242,3
fqdn_2243,1
fqdn_2244,2
fqdn_2245,3
fqdn_2246,2
fqdn_2247,2
fqdn_2248,1
fqdn_2249,0
fqdn_2250,2
fqdn_2251,2
fqdn_2252,2
fqdn_2253,3
fqdn_2254,2
fqdn_2255,1
fqdn_2256,1
fqdn_2257,3
fqdn_2258,0
fqdn_2259,1
fqdn_2260,1
fqdn_2261,3
fqdn_2262,2
fqdn_2263,2
fqdn_2264,2
fqdn_2265,1
fqdn_2266,1
fqdn_2267,1
fqdn_2268,2
fqdn_2269,0
fqdn_2270,1
fqdn_2271,3
fqdn_2272,1
fqdn_2273,2
fqdn_2274,1
fqdn_2275,1
fqdn_2276,1
fqdn_2277,3
fqdn_2278,0
fqdn_2279,3
fqdn_2280,0
fqdn_2281,2
fqdn_2282,3
fqdn_2283,2
fqdn_2284,2
fqdn_2285,1
fqdn_2286,2
fqdn_2287,1
fqdn_2288,2
fqdn_2289,2
fqdn_2290,2
fqdn_2291,2
fqdn_2292,1
fqdn_2293,1
fqdn_2294,2
fqdn_2295,2
fqdn_2296,1
fqdn_2297,1
fqdn_2298,3
fqdn_2299,1
fqdn_2300,1
fqdn_2301,0
fqdn_2302,2
fqdn_2303,1
fqdn_2304,2
fqdn_2305,2
fqdn_2306,3
fqdn_2307,1
fqdn_2308,3
fqdn_2309,2
fqdn_2310,4
fqdn_2311,2
fqdn_2312,3
fqdn_2313,1
fqdn_2314,2
fqdn_2315,1
fqdn_2316,2
fqdn_2317,2
fqdn_2318,3
fqdn_2319,1
fqdn_2320,3
fqdn_2321,2
fqdn_2322,1
fqdn_2323,2
fqdn_2324,2
fqdn_2325,2
fqdn_2326,0
fqdn_2327,2
fqdn_2328,1
fqdn_2329,1
fqdn_2330,3
fqdn_2331,2
fqdn_2332,1
fqdn_2333,0
fqdn_2334,1
fqdn_2335,0
fqdn_2336,2
fqdn_2337,1
fqdn_2338,1
fqdn_2339,2
fqdn_2340,2
fqdn_2341,1
fqdn_2342,0
fqdn_2343,2
fqdn_2344,2
fqdn_2345,2
fqdn_2346,3
fqdn_2347,1
fqdn_2348,1
fqdn_2349,2
fqdn_2350,2
fqdn_2351,1
fqdn_2352,0
fqdn_2353,1
fqdn_2354,2
fqdn_2355,1
fqdn_2356,2
fqdn_2357,2
fqdn_2358,2
fqdn_2359,0
fqdn_2360,2
fqdn_2361,1
fqdn_2362,2
fqdn_2363,3
fqdn_2364,2
fqdn_2365,2
fqdn_2366,2
fqdn_2367,2
fqdn_2368,1
fqdn_2369,1
fqdn_2370,2
fqdn_2371,2
fqdn_2372,1
fqdn_2373,2
fqdn_2374,1
fqdn_2375,0
fqdn_2376,1
fqdn_2377,3
fqdn_2378,2
fqdn_2379,2
fqdn_2380,1
fqdn_2381,1
fqdn_2382,4
fqdn_2383,2
fqdn_2384,2
fqdn_2385,2
fqdn_2386,0
fqdn_2387,1
fqdn_2388,1
fqdn_2389,1
fqdn_2390,3
fqdn_2391,3
fqdn_2392,2
fqdn_2393,2
fqdn_2394,1
fqdn_2395,1
fqdn_2396,1
fqdn_2397,1
fqdn_2398,1
fqdn_2399,3
fqdn_2400,1
fqdn_2401,3
fqdn_2402,1
fqdn_2403,3
fqdn_2404,1
fqdn_2405,4
fqdn_2406,1
fqdn_2407,1
fqdn_2408,2
fqdn_2409,1
fqdn_2410,1
fqdn_2411,2
fqdn_2412,2
fqdn_2413,3
fqdn_2414,1
fqdn_2415,1
fqdn_2416,3
fqdn_2417,3
fqdn_2418,1
fqdn_2419,3
fqdn_2420,1
fqdn_2421,2
fqdn_2422,2
fqdn_2423,2
fqdn_2424,0
fqdn_2425,1
fqdn_2426,0
fqdn_2427,2
fqdn_2428,2
fqdn_2429,0
fqdn_2430,2
fqdn_2431,2
fqdn_2432,2
fqdn_2433,1
fqdn_2434,3
fqdn_2435,2
fqdn_2436,3
fqdn_2437,1
fqdn_2438,3
fqdn_2439,1
fqdn_2440,1
fqdn_2441,2
fqdn_2442,2
fqdn_2443,4
fqdn_2444,2
fqdn_2445,2
fqdn_2446,1
fqdn_2447,3
fqdn_2448,2
fqdn_2449,1
fqdn_2450,1
fqdn_2451,2
fqdn_2452,0
fqdn_2453,2
fqdn_2454,1
fqdn_2455,2
fqdn_2456,2
fqdn_2457,2
fqdn_2458,3
fqdn_2459,2
fqdn_2460,3
fqdn_2461,3
fqdn_2462,2
fqdn_2463,2
fqdn_2464,2
fqdn_2465,1
fqdn_2466,1
fqdn_2467,2
fqdn_2468,2
fqdn_2469,2
fqdn_2470,2
fqdn_2471,1
fqdn_2472,2
fqdn_2473,1
fqdn_2474,1
fqdn_2475,2
fqdn_2476,2
fqdn_2477,1
fqdn_2478,2
fqdn_2479,3
fqdn_2480,2
fqdn_2481,1
fqdn_2482,2
fqdn_2483,2
fqdn_2484,2
fqdn_2485,1
fqdn_2486,2
fqdn_2487,2
fqdn_2488,2
fqdn_2489,2
fqdn_2490,2
fqdn_2491,0
fqdn_2492,0
fqdn_2493,1
fqdn_2494,3
fqdn_2495,2
fqdn_2496,2
fqdn_2497,1
fqdn_2498,1
fqdn_2499,2
fqdn_2500,2
fqdn_2501,2
fqdn_2502,2
fqdn_2503,3
fqdn_2504,2
fqdn_2505,2
fqdn_2506,0
fqdn_2507,2
fqdn_2508,1
fqdn_2509,3
fqdn_2510,3
fqdn_2511,3
fqdn_2512,2
fqdn_2513,2
fqdn_2514,2
fqdn_2515,2
fqdn_2516,3
fqdn_2517,2
fqdn_2518,2
fqdn_2519,1
fqdn_2520,1
fqdn_2521,1
fqdn_2522,3
fqdn_2523,2
fqdn_2524,3
fqdn_2525,3
fqdn_2526,1
fqdn_2527,1
fqdn_2528,2
fqdn_2529,1
fqdn_2530,0
fqdn_2531,1
fqdn_2532,3
fqdn_2533,2
fqdn_2534,3
fqdn_2535,2
fqdn_2536,1
fqdn_2537,2
fqdn_2538,2
fqdn_2539,1
fqdn_2540,0
fqdn_2541,2
fqdn_2542,3
fqdn_2543,2
fqdn_2544,2
fqdn_2545,2
fqdn_2546,0
fqdn_2547,1
fqdn_2548,3
fqdn_2549,2
fqdn_2550,0
fqdn_2551,2
fqdn_2552,1
fqdn_2553,2
fqdn_2554,1
fqdn_2555,2
fqdn_2556,2
fqdn_2557,1
fqdn_2558,2
fqdn_2559,2
fqdn_2560,2
fqdn_2561,3
fqdn_2562,2
fqdn_2563,1
fqdn_2564,3
fqdn_2565,2
fqdn_2566,3
fqdn_2567,2
fqdn_2568,2
fqdn_2569,2
fqdn_2570,2
fqdn_2571,2
fqdn_2572,1
fqdn_2573,3
fqdn_2574,2
fqdn_2575,0
fqdn_2576,1
fqdn_2577,0
fqdn_2578,2
fqdn_2579,2
fqdn_2580,1
fqdn_2581,3
fqdn_2582,2
fqdn_2583,3
fqdn_2584,2
fqdn_2585,4
fqdn_2586,2
fqdn_2587,2
fqdn_2588,0
fqdn_2589,3
fqdn_2590,1
fqdn_2591,3
fqdn_2592,2
fqdn_2593,1
fqdn_2594,3
fqdn_2595,3
fqdn_2596,2
fqdn_2597,2
fqdn_2598,2
fqdn_2599,1
fqdn_2600,2
fqdn_2601,2
fqdn_2602,2
fqdn_2603,2
fqdn_2604,2
fqdn_2605,1
fqdn_2606,2
fqdn_2607,2
fqdn_2608,3
fqdn_2609,2
fqdn_2610,2
fqdn_2611,2
fqdn_2612,0
fqdn_2613,2
fqdn_2614,2
fqdn_2615,2
fqdn_2616,1
fqdn_2617,2
fqdn_2618,3
fqdn_2619,3
fqdn_2620,2
fqdn_2621,2
fqdn_2622,2
fqdn_2623,3
fqdn_2624,2
fqdn_2625,2
fqdn_2626,1
fqdn_2627,3
fqdn_2628,1
fqdn_2629,2
fqdn_2630,0
fqdn_2631,3
fqdn_2632,2
fqdn_2633,2
fqdn_2634,3
fqdn_2635,2
fqdn_2636,1
fqdn_2637,0
fqdn_2638,2
fqdn_2639,2
fqdn_2640,3
fqdn_2641,2
fqdn_2642,2
fqdn_2643,2
fqdn_2644,2
fqdn_2645,2
fqdn_2646,2
fqdn_2647,2
fqdn_2648,3
fqdn_2649,2
fqdn_2650,2
fqdn_2651,2
fqdn_2652,3
fqdn_2653,2
fqdn_2654,1
fqdn_2655,2
fqdn_2656,1
fqdn_2657,0
fqdn_2658,2
fqdn_2659,2
fqdn_2660,2
fqdn_2661,2
fqdn_2662,2
fqdn_2663,1
fqdn_2664,0
fqdn_2665,1
fqdn_2666,1
fqdn_2667,2
fqdn_2668,2
fqdn_2669,1
fqdn_2670,2
fqdn_2671,2
fqdn_2672,3
fqdn_2673,1
fqdn_2674,1
fqdn_2675,1
fqdn_2676,1
fqdn_2677,2
fqdn_2678,1
fqdn_2679,1
fqdn_2680,2
fqdn_2681,4
fqdn_2682,2
fqdn_2683,0
fqdn_2684,2
fqdn_2685,2
fqdn_2686,2
fqdn_2687,0
fqdn_2688,3
fqdn_2689,2
fqdn_2690,2
fqdn_2691,2
fqdn_2692,2
fqdn_2693,2
fqdn_2694,2
fqdn_2695,2
fqdn_2696,3
fqdn_2697,2
fqdn_2698,2
fqdn_2699,2
fqdn_2700,1
fqdn_2701,1
fqdn_2702,2
fqdn_2703,1
fqdn_2704,2
fqdn_2705,2
fqdn_2706,0
fqdn_2707,3
fqdn_2708,1
fqdn_2709,1
fqdn_2710,1
fqdn_2711,2
fqdn_2712,2
fqdn_2713,2
fqdn_2714,3
fqdn_2715,1
fqdn_2716,1
fqdn_2717,2
fqdn_2718,2
fqdn_2719,1
fqdn_2720,2
fqdn_2721,1
fqdn_2722,1
fqdn_2723,1
fqdn_2724,3
fqdn_2725,2
fqdn_2726,3
fqdn_2727,2
fqdn_2728,0
fqdn_2729,2
fqdn_2730,1
fqdn_2731,2
fqdn_2732,2
fqdn_2733,2
fqdn_2734,3
fqdn_2735,1
fqdn_2736,2
fqdn_2737,2
fqdn_2738,3
fqdn_2739,2
fqdn_2740,2
fqdn_2741,2
fqdn_2742,4
fqdn_2743,2
fqdn_2744,3
fqdn_2745,0
fqdn_2746,2
fqdn_2747,2
fqdn_2748,3
fqdn_2749,2
fqdn_2750,2
fqdn_2751,3
fqdn_2752,2
fqdn_2753,2
fqdn_2754,1
fqdn_2755,2
fqdn_2756,1
fqdn_2757,0
fqdn_2758,3
fqdn_2759,2
fqdn_2760,2
fqdn_2761,1
fqdn_2762,2
fqdn_2763,2
fqdn_2764,1
fqdn_2765,2
fqdn_2766,3
fqdn_2767,1
fqdn_2768,2
fqdn_2769,2
fqdn_2770,0
fqdn_2771,0
fqdn_2772,1
fqdn_2773,1
fqdn_2774,3
fqdn_2775,2
fqdn_2776,2
fqdn_2777,1
fqdn_2778,1
fqdn_2779,2
fqdn_2780,2
fqdn_2781,2
fqdn_2782,3
fqdn_2783,3
fqdn_2784,2
fqdn_2785,3
fqdn_2786,2
fqdn_2787,3
fqdn_2788,2
fqdn_2789,1
fqdn_2790,3
fqdn_2791,1
fqdn_2792,2
fqdn_2793,1
fqdn_2794,1
fqdn_2795,3
fqdn_2796,2
fqdn_2797,2
fqdn_2798,2
fqdn_2799,2
fqdn_2800,2
fqdn_2801,2
fqdn_2802,2
fqdn_2803,3
fqdn_2804,2
fqdn_2805,2
fqdn_2806,1
fqdn_2807,2
fqdn_2808,2
fqdn_2809,1
fqdn_2810,1
fqdn_2811,3
fqdn_2812,1
fqdn_2813,2
fqdn_2814,0
fqdn_2815,2
fqdn_2816,2
fqdn_2817,2
fqdn_2818,0
fqdn_2819,2
fqdn_2820,2
fqdn_2821,2
fqdn_2822,1
fqdn_2823,2
fqdn_2824,3
fqdn_2825,2
fqdn_2826,2
fqdn_2827,1
fqdn_2828,1
fqdn_2829,3
fqdn_2830,0
fqdn_2831,1
fqdn_2832,3
fqdn_2833,2
fqdn_2834,2
fqdn_2835,1
fqdn_2836,2
fqdn_2837,3
fqdn_2838,0
fqdn_2839,2
fqdn_2840,2
fqdn_2841,2
fqdn_2842,2
fqdn_2843,3
fqdn_2844,2
fqdn_2845,0
fqdn_2846,3
fqdn_2847,2
fqdn_2848,2
fqdn_2849,2
fqdn_2850,2
fqdn_2851,2
fqdn_2852,2
fqdn_2853,1
fqdn_2854,2
fqdn_2855,2
fqdn_2856,1
fqdn_2857,2
fqdn_2858,0
fqdn_2859,1
fqdn_2860,2
fqdn_2861,3
fqdn_2862,2
fqdn_2863,2
fqdn_2864,1
fqdn_2865,2
fqdn_2866,1
fqdn_2867,2
fqdn_2868,0
fqdn_2869,1
fqdn_2870,1
fqdn_2871,2
fqdn_2872,3
fqdn_2873,1
fqdn_2874,2
fqdn_2875,1
fqdn_2876,1
fqdn_2877,2
fqdn_2878,1
fqdn_2879,1
fqdn_2880,0
fqdn_2881,1
fqdn_2882,2
fqdn_2883,0
fqdn_2884,4
fqdn_2885,2
fqdn_2886,2
fqdn_2887,2
fqdn_2888,2
fqdn_2889,2
fqdn_2890,3
fqdn_2891,2
fqdn_2892,2
fqdn_2893,3
fqdn_2894,1
fqdn_2895,0
fqdn_2896,2
